Booking ID,Guest ID,Gender,Age,Property Type,City,Room Type,Booking Date,Check-in Date,Check-out Date,Stay Length (Days),Number of Guests,Price per Night,Total Cost,Discount,Final Cost,Booking Source,Payment Method,Review Score
HB_10157,GUEST_4387,Female,34,Hotel,Tokyo,Studio,2024-03-15,2024-04-03,2024-04-13,10,4,167.9,1679.0,158.51,1520.49,Phone,Bank Transfer,4
HB_10158,GUEST_2163,Female,44,Hotel,Tokyo,Studio,2024-08-11,2024-10-02,2024-10-14,12,2,119.15,1429.8,69.11,1360.69,Phone,Credit Card,2
HB_10159,GUEST_7110,Female,75,Airbnb,Dubai,Studio,2024-02-16,2024-03-31,2024-04-09,9,1,96.48,868.32,157.24,711.08,Travel Agent,PayPal,3
HB_10160,GUEST_9314,Female,30,Airbnb,Barcelona,Single,2024-10-22,2024-12-17,2024-12-28,11,3,410.63,4516.93,362.68,4154.25,Website,PayPal,1
HB_10161,GUEST_8230,Female,56,Hotel,New York,Double,2025-03-12,2025-04-08,2025-04-17,9,2,331.93,2987.37,7.0,2980.37,App,PayPal,4
HB_10162,GUEST_9915,Male,31,Airbnb,Sydney,Studio,2025-04-17,2025-05-07,2025-05-18,11,5,156.9,1725.9,126.8,1599.1,Phone,Credit Card,3
HB_10163,GUEST_4224,Female,37,Airbnb,Barcelona,Double,2023-08-17,2023-09-29,2023-09-30,1,1,341.14,341.14,0.24,340.9,Phone,Credit Card,1
HB_10164,GUEST_5512,Male,60,Hotel,Barcelona,Studio,2023-12-30,2023-12-31,2024-01-02,2,3,143.18,286.36,8.27,278.09,Travel Agent,Bank Transfer,4
HB_10165,GUEST_9031,Male,54,Airbnb,Sydney,Double,2024-12-06,2025-01-18,2025-01-31,13,3,382.78,4976.14,589.92,4386.22,Website,Bank Transfer,4
HB_10166,GUEST_1181,Male,19,Hotel,Tokyo,Single,2025-04-29,2025-06-25,2025-06-27,2,2,104.73,209.46,5.45,204.01,Website,Credit Card,5
HB_10167,GUEST_7073,Female,32,Airbnb,Dubai,Single,2023-09-21,2023-09-22,2023-10-01,9,2,411.62,3704.58,25.42,3679.16,Travel Agent,Bank Transfer,3
HB_10168,GUEST_3801,Male,70,Airbnb,London,Double,2024-10-11,2024-12-07,2024-12-17,10,2,294.16,2941.6,441.44,2500.16,App,PayPal,3
HB_10169,GUEST_7685,Male,37,Hotel,London,Single,2023-12-27,2024-01-09,2024-01-10,1,1,195.29,195.29,35.45,159.84,Travel Agent,Credit Card,5
HB_10170,GUEST_2846,Female,24,Hotel,Barcelona,Single,2024-11-23,2025-01-20,2025-01-28,8,1,202.77,1622.16,76.59,1545.57,Phone,Credit Card,3
HB_10171,GUEST_6987,Female,48,Hotel,Dubai,Apartment,2025-03-07,2025-04-29,2025-05-11,12,5,361.56,4338.72,181.59,4157.13,Phone,Bank Transfer,4
HB_10172,GUEST_3948,Female,57,Hotel,Paris,Suite,2024-02-14,2024-02-27,2024-03-09,11,3,241.11,2652.21,203.46,2448.75,Website,Credit Card,4
HB_10173,GUEST_2777,Female,50,Airbnb,Paris,Double,2024-09-08,2024-10-03,2024-10-17,14,2,359.68,5035.52,292.49,4743.03,Website,Bank Transfer,5
HB_10174,GUEST_9000,Male,75,Airbnb,Paris,Apartment,2024-10-09,2024-10-25,2024-10-26,1,1,300.87,300.87,49.28,251.59,Phone,PayPal,3
HB_10175,GUEST_3004,Female,36,Airbnb,Sydney,Single,2023-11-21,2023-12-11,2023-12-23,12,1,366.81,4401.72,739.11,3662.61,App,PayPal,2
HB_10176,GUEST_2849,Female,25,Hotel,Barcelona,Double,2025-05-02,2025-05-07,2025-05-10,3,3,163.91,491.73,96.8,394.93,Travel Agent,Credit Card,5
HB_10177,GUEST_3964,Female,64,Airbnb,Dubai,Double,2024-08-21,2024-09-30,2024-10-13,13,1,491.67,6391.71,367.21,6024.5,Travel Agent,Credit Card,3
HB_10178,GUEST_5982,Female,44,Airbnb,Paris,Single,2024-03-20,2024-05-06,2024-05-11,5,4,270.22,1351.1,269.05,1082.05,App,Bank Transfer,1
HB_10179,GUEST_9037,Female,79,Airbnb,Sydney,Apartment,2025-01-31,2025-02-24,2025-02-26,2,5,200.12,400.24,62.65,337.59,Website,Credit Card,4
HB_10180,GUEST_6471,Male,73,Hotel,Barcelona,Suite,2024-07-09,2024-08-27,2024-09-02,6,3,93.07,558.42,90.97,467.45,App,Credit Card,3
HB_10181,GUEST_1444,Male,65,Hotel,Dubai,Studio,2025-04-17,2025-05-05,2025-05-06,1,3,189.85,189.85,16.81,173.04,Website,PayPal,5
HB_10182,GUEST_9464,Male,24,Hotel,London,Apartment,2023-07-10,2023-08-27,2023-09-02,6,3,447.27,2683.62,332.17,2351.45,Phone,Bank Transfer,3
HB_10183,GUEST_9347,Male,78,Hotel,Tokyo,Apartment,2023-09-17,2023-09-22,2023-10-04,12,4,394.6,4735.2,669.45,4065.75,App,Bank Transfer,4
HB_10184,GUEST_4540,Male,18,Airbnb,Dubai,Single,2023-07-12,2023-08-18,2023-08-22,4,2,287.47,1149.88,202.23,947.65,Travel Agent,Bank Transfer,2
HB_10185,GUEST_8624,Female,73,Airbnb,Sydney,Studio,2025-02-07,2025-03-28,2025-04-06,9,2,246.15,2215.35,71.19,2144.16,Travel Agent,Bank Transfer,4
HB_10186,GUEST_9146,Male,53,Airbnb,Sydney,Single,2025-01-24,2025-02-11,2025-02-22,11,2,212.82,2341.02,454.23,1886.79,App,PayPal,3
HB_10187,GUEST_8204,Male,68,Airbnb,Sydney,Single,2024-02-01,2024-03-05,2024-03-13,8,4,216.85,1734.8,293.16,1441.64,Website,PayPal,3
HB_10188,GUEST_6363,Male,66,Hotel,London,Studio,2024-01-05,2024-01-17,2024-01-26,9,2,342.35,3081.15,273.41,2807.74,Phone,PayPal,5
HB_10189,GUEST_6078,Male,50,Airbnb,Tokyo,Single,2024-10-28,2024-12-01,2024-12-08,7,2,315.53,2208.71,413.84,1794.87,Phone,Bank Transfer,1
HB_10190,GUEST_7999,Male,49,Airbnb,Barcelona,Single,2023-12-13,2023-12-25,2024-01-01,7,5,296.34,2074.38,104.61,1969.77,Travel Agent,Bank Transfer,3
HB_10191,GUEST_4339,Male,53,Airbnb,Tokyo,Suite,2024-04-07,2024-05-29,2024-06-07,9,3,238.12,2143.08,263.39,1879.69,Travel Agent,PayPal,2
HB_10192,GUEST_9483,Female,59,Hotel,London,Studio,2025-03-25,2025-05-21,2025-06-03,13,2,124.33,1616.29,177.4,1438.89,Travel Agent,Bank Transfer,1
HB_10193,GUEST_3737,Male,57,Airbnb,Sydney,Studio,2025-01-29,2025-03-01,2025-03-07,6,3,158.26,949.56,30.72,918.84,App,Credit Card,1
HB_10194,GUEST_1520,Male,57,Hotel,Paris,Single,2024-12-20,2025-01-18,2025-01-28,10,3,455.88,4558.8,554.97,4003.83,Website,PayPal,4
HB_10195,GUEST_1024,Female,19,Hotel,Sydney,Double,2024-01-08,2024-01-23,2024-02-05,13,3,176.06,2288.78,391.97,1896.81,Phone,PayPal,1
HB_10196,GUEST_4807,Male,69,Airbnb,Paris,Single,2024-05-25,2024-06-04,2024-06-14,10,5,195.31,1953.1,215.09,1738.01,App,Credit Card,2
HB_10197,GUEST_5918,Female,61,Airbnb,Dubai,Suite,2023-09-21,2023-10-31,2023-11-03,3,1,275.95,827.85,18.25,809.6,Website,PayPal,4
HB_10198,GUEST_1843,Male,80,Airbnb,Paris,Studio,2024-04-18,2024-04-22,2024-04-27,5,4,198.73,993.65,144.63,849.02,App,Bank Transfer,1
HB_10199,GUEST_9635,Female,27,Hotel,Paris,Studio,2023-11-18,2024-01-09,2024-01-14,5,1,419.62,2098.1,216.63,1881.47,Phone,Bank Transfer,3
HB_10200,GUEST_2532,Male,28,Hotel,Paris,Double,2023-12-09,2023-12-26,2023-12-28,2,1,375.59,751.18,120.68,630.5,Travel Agent,PayPal,3
HB_10201,GUEST_1647,Male,25,Airbnb,London,Studio,2023-12-09,2023-12-22,2024-01-01,10,3,106.45,1064.5,3.45,1061.05,Website,Bank Transfer,2
HB_10202,GUEST_5459,Female,47,Hotel,New York,Studio,2024-02-22,2024-03-07,2024-03-14,7,3,259.55,1816.85,92.03,1724.82,Travel Agent,PayPal,5
HB_10203,GUEST_3427,Male,43,Airbnb,Barcelona,Apartment,2023-07-27,2023-08-17,2023-08-25,8,2,168.27,1346.16,246.78,1099.38,Phone,PayPal,1
HB_10204,GUEST_5487,Female,37,Hotel,London,Double,2025-03-24,2025-04-29,2025-05-03,4,4,480.76,1923.04,208.88,1714.16,Phone,PayPal,2
HB_10205,GUEST_4676,Male,70,Hotel,Tokyo,Suite,2024-03-05,2024-03-08,2024-03-20,12,5,172.96,2075.52,266.23,1809.29,App,Credit Card,4
HB_10206,GUEST_5159,Male,58,Hotel,Sydney,Apartment,2025-06-13,2025-06-26,2025-07-02,6,2,392.44,2354.64,171.69,2182.95,Phone,Credit Card,2
HB_10207,GUEST_9273,Male,19,Airbnb,New York,Suite,2024-07-08,2024-07-23,2024-07-29,6,2,452.69,2716.14,12.85,2703.29,Phone,PayPal,5
HB_10208,GUEST_9583,Female,22,Airbnb,Paris,Single,2024-01-09,2024-02-08,2024-02-12,4,3,150.65,602.6,109.58,493.02,App,Bank Transfer,5
HB_10209,GUEST_2865,Female,18,Hotel,Dubai,Single,2024-07-23,2024-07-24,2024-08-03,10,2,251.61,2516.1,258.13,2257.97,App,Bank Transfer,1
HB_10210,GUEST_6963,Male,25,Hotel,Dubai,Double,2023-10-07,2023-11-24,2023-11-28,4,1,157.28,629.12,32.28,596.84,Phone,Bank Transfer,4
HB_10211,GUEST_5474,Female,77,Airbnb,London,Double,2024-07-14,2024-08-04,2024-08-17,13,3,136.21,1770.73,34.19,1736.54,Phone,Credit Card,3
HB_10212,GUEST_4291,Male,60,Hotel,Sydney,Suite,2024-03-30,2024-05-20,2024-05-27,7,1,359.83,2518.81,72.2,2446.61,App,Bank Transfer,3
HB_10213,GUEST_1212,Female,80,Airbnb,Paris,Apartment,2023-09-27,2023-10-24,2023-11-07,14,1,159.4,2231.6,314.16,1917.44,Phone,PayPal,3
HB_10214,GUEST_3956,Female,61,Hotel,Dubai,Suite,2024-12-30,2025-01-25,2025-01-30,5,3,131.91,659.55,22.86,636.69,App,PayPal,2
HB_10215,GUEST_8835,Female,25,Hotel,London,Suite,2023-07-19,2023-08-11,2023-08-19,8,1,190.61,1524.88,200.51,1324.37,Phone,Credit Card,5
HB_10216,GUEST_7164,Female,25,Hotel,Paris,Single,2024-02-23,2024-04-18,2024-05-02,14,3,316.47,4430.58,238.58,4192.0,Phone,Bank Transfer,3
HB_10217,GUEST_2767,Female,37,Airbnb,Dubai,Studio,2024-12-14,2024-12-31,2025-01-11,11,4,94.23,1036.53,48.34,988.19,Travel Agent,Bank Transfer,4
HB_10218,GUEST_9752,Male,33,Hotel,London,Apartment,2024-06-22,2024-07-18,2024-07-24,6,4,459.12,2754.72,199.29,2555.43,App,Bank Transfer,4
HB_10219,GUEST_3820,Male,55,Airbnb,Paris,Suite,2025-03-07,2025-03-09,2025-03-19,10,2,379.75,3797.5,509.4,3288.1,Travel Agent,PayPal,1
HB_10220,GUEST_2805,Male,22,Airbnb,Sydney,Double,2025-01-06,2025-03-01,2025-03-10,9,1,254.09,2286.81,405.12,1881.69,Phone,Bank Transfer,5
HB_10221,GUEST_6576,Male,71,Airbnb,Sydney,Suite,2024-08-25,2024-10-01,2024-10-13,12,4,218.24,2618.88,10.15,2608.73,Travel Agent,PayPal,5
HB_10222,GUEST_5100,Male,74,Airbnb,Sydney,Suite,2025-04-17,2025-06-04,2025-06-05,1,5,152.48,152.48,4.46,148.02,App,PayPal,1
HB_10223,GUEST_5276,Male,72,Hotel,Tokyo,Suite,2024-10-03,2024-10-31,2024-11-08,8,5,439.16,3513.28,275.11,3238.17,Website,Bank Transfer,4
HB_10224,GUEST_5804,Male,19,Hotel,Dubai,Apartment,2025-02-06,2025-02-22,2025-02-27,5,4,162.24,811.2,117.95,693.25,App,PayPal,1
HB_10225,GUEST_2450,Female,66,Hotel,Dubai,Studio,2024-02-24,2024-03-19,2024-03-30,11,3,97.5,1072.5,199.83,872.67,App,Credit Card,2
HB_10226,GUEST_2386,Male,74,Hotel,Sydney,Apartment,2024-04-26,2024-06-09,2024-06-23,14,4,381.36,5339.04,1000.82,4338.22,App,Bank Transfer,2
HB_10227,GUEST_2517,Female,29,Hotel,London,Double,2024-11-05,2024-11-23,2024-11-25,2,5,170.92,341.84,9.92,331.92,Phone,Bank Transfer,5
HB_10228,GUEST_4727,Female,71,Hotel,Sydney,Suite,2023-08-04,2023-09-21,2023-09-24,3,4,346.01,1038.03,90.05,947.98,Travel Agent,PayPal,1
HB_10229,GUEST_9767,Female,57,Hotel,Barcelona,Studio,2025-05-13,2025-05-29,2025-06-01,3,2,237.49,712.47,94.12,618.35,App,PayPal,5
HB_10230,GUEST_9061,Female,19,Hotel,New York,Studio,2024-03-30,2024-05-02,2024-05-13,11,4,303.48,3338.28,103.17,3235.11,Website,PayPal,4
HB_10231,GUEST_7189,Male,63,Hotel,London,Suite,2024-07-14,2024-08-18,2024-08-21,3,1,217.08,651.24,31.05,620.19,Phone,Credit Card,4
HB_10232,GUEST_2073,Male,43,Hotel,Paris,Double,2024-06-11,2024-06-16,2024-06-18,2,3,185.46,370.92,3.43,367.49,Travel Agent,Bank Transfer,1
HB_10233,GUEST_4929,Female,58,Hotel,Barcelona,Single,2024-06-23,2024-06-24,2024-06-30,6,4,132.48,794.88,122.92,671.96,Website,PayPal,1
HB_10234,GUEST_5340,Female,53,Hotel,New York,Suite,2024-10-21,2024-11-14,2024-11-22,8,3,476.87,3814.96,467.61,3347.35,App,Bank Transfer,2
HB_10235,GUEST_2054,Female,37,Airbnb,Barcelona,Apartment,2023-11-10,2023-12-17,2023-12-24,7,5,349.35,2445.45,78.55,2366.9,Travel Agent,Bank Transfer,4
HB_10236,GUEST_1270,Male,21,Airbnb,Dubai,Suite,2025-04-20,2025-05-18,2025-05-24,6,5,427.73,2566.38,324.12,2242.26,App,Bank Transfer,1
HB_10237,GUEST_6201,Female,33,Airbnb,Tokyo,Double,2024-10-31,2024-12-11,2024-12-25,14,3,467.29,6542.06,216.33,6325.73,App,Credit Card,3
HB_10238,GUEST_6958,Male,24,Hotel,London,Suite,2024-10-07,2024-10-08,2024-10-09,1,1,327.22,327.22,18.33,308.89,Phone,Bank Transfer,1
HB_10239,GUEST_2201,Female,44,Hotel,Paris,Suite,2024-09-28,2024-11-26,2024-12-06,10,3,144.51,1445.1,213.03,1232.07,App,Bank Transfer,3
HB_10240,GUEST_7178,Female,33,Airbnb,London,Double,2023-09-10,2023-10-19,2023-10-23,4,3,113.42,453.68,67.57,386.11,Travel Agent,Credit Card,5
HB_10241,GUEST_8131,Female,54,Hotel,London,Suite,2023-06-27,2023-07-03,2023-07-17,14,3,492.06,6888.84,226.88,6661.96,Phone,Credit Card,5
HB_10242,GUEST_5687,Female,32,Airbnb,Dubai,Apartment,2024-03-13,2024-03-20,2024-03-25,5,3,177.55,887.75,161.4,726.35,App,PayPal,3
HB_10243,GUEST_3833,Male,30,Airbnb,Sydney,Apartment,2024-05-19,2024-07-07,2024-07-17,10,3,441.19,4411.9,661.22,3750.68,App,Credit Card,2
HB_10244,GUEST_6479,Female,19,Hotel,Sydney,Studio,2024-07-04,2024-08-12,2024-08-14,2,3,288.7,577.4,80.14,497.26,Phone,Credit Card,4
HB_10245,GUEST_5775,Male,58,Hotel,Paris,Single,2024-04-07,2024-06-05,2024-06-06,1,3,398.84,398.84,10.84,388.0,App,PayPal,4
HB_10246,GUEST_1161,Female,75,Airbnb,Barcelona,Suite,2024-04-13,2024-05-22,2024-06-05,14,3,398.83,5583.62,1083.72,4499.9,Phone,PayPal,5
HB_10247,GUEST_4099,Female,78,Hotel,London,Studio,2023-12-03,2024-01-07,2024-01-13,6,2,131.39,788.34,145.87,642.47,Phone,Bank Transfer,5
HB_10248,GUEST_6414,Female,73,Airbnb,Paris,Double,2023-12-03,2023-12-27,2024-01-05,9,3,111.88,1006.92,104.36,902.56,Website,Bank Transfer,1
HB_10249,GUEST_7067,Female,19,Hotel,Tokyo,Studio,2024-07-03,2024-07-20,2024-07-22,2,4,268.07,536.14,23.64,512.5,Phone,PayPal,5
HB_10250,GUEST_5116,Male,31,Airbnb,Sydney,Single,2024-04-14,2024-06-09,2024-06-20,11,4,84.71,931.81,164.34,767.47,Travel Agent,PayPal,5
HB_10251,GUEST_2192,Female,27,Hotel,Barcelona,Suite,2024-06-10,2024-08-03,2024-08-07,4,4,138.44,553.76,16.96,536.8,Phone,Credit Card,3
HB_10252,GUEST_6330,Female,64,Airbnb,Tokyo,Studio,2025-04-20,2025-04-24,2025-04-29,5,5,138.06,690.3,55.43,634.87,Travel Agent,PayPal,2
HB_10253,GUEST_5426,Male,74,Hotel,Paris,Studio,2024-09-11,2024-10-19,2024-10-22,3,1,403.12,1209.36,238.13,971.23,Phone,Bank Transfer,4
HB_10254,GUEST_5861,Female,29,Hotel,London,Single,2025-02-13,2025-02-19,2025-02-20,1,5,482.85,482.85,18.93,463.92,App,Bank Transfer,4
HB_10255,GUEST_7869,Female,25,Airbnb,Paris,Studio,2024-01-11,2024-02-03,2024-02-15,12,1,93.22,1118.64,184.89,933.75,Website,Bank Transfer,3
HB_10256,GUEST_9711,Female,39,Hotel,Barcelona,Studio,2023-07-20,2023-07-29,2023-08-08,10,5,223.1,2231.0,352.98,1878.02,App,Credit Card,1
HB_10257,GUEST_5027,Male,75,Airbnb,Paris,Studio,2023-11-18,2024-01-15,2024-01-25,10,5,66.45,664.5,78.62,585.88,Phone,Credit Card,3
HB_10258,GUEST_2380,Female,41,Airbnb,Tokyo,Suite,2023-10-13,2023-11-10,2023-11-14,4,4,398.77,1595.08,133.53,1461.55,Travel Agent,Credit Card,3
HB_10259,GUEST_4445,Male,33,Hotel,Paris,Double,2024-08-07,2024-09-23,2024-09-29,6,5,262.84,1577.04,133.08,1443.96,Website,Bank Transfer,2
HB_10260,GUEST_1494,Female,78,Hotel,Paris,Apartment,2023-11-27,2023-12-30,2023-12-31,1,4,387.82,387.82,4.03,383.79,App,PayPal,3
HB_10261,GUEST_9684,Male,37,Hotel,Tokyo,Suite,2024-03-28,2024-04-11,2024-04-23,12,2,184.0,2208.0,360.57,1847.43,Phone,PayPal,3
HB_10262,GUEST_9809,Male,22,Airbnb,New York,Double,2023-10-02,2023-11-16,2023-11-21,5,5,200.62,1003.1,166.47,836.63,App,PayPal,2
HB_10263,GUEST_1068,Male,39,Hotel,New York,Single,2024-06-19,2024-08-02,2024-08-03,1,4,50.49,50.49,6.4,44.09,Website,Bank Transfer,3
HB_10264,GUEST_8670,Female,37,Airbnb,Sydney,Apartment,2025-01-02,2025-01-18,2025-01-29,11,2,260.03,2860.33,173.31,2687.02,App,Bank Transfer,5
HB_10265,GUEST_9094,Male,56,Airbnb,Dubai,Studio,2025-03-06,2025-03-29,2025-03-31,2,3,201.03,402.06,8.48,393.58,App,Bank Transfer,3
HB_10266,GUEST_6145,Male,36,Airbnb,Dubai,Double,2024-02-21,2024-03-17,2024-03-30,13,5,165.96,2157.48,300.19,1857.29,Phone,Credit Card,1
HB_10267,GUEST_2692,Male,49,Airbnb,Paris,Suite,2024-02-01,2024-03-10,2024-03-15,5,1,397.71,1988.55,247.59,1740.96,Website,Bank Transfer,2
HB_10268,GUEST_8509,Male,35,Airbnb,Paris,Apartment,2023-06-21,2023-07-26,2023-08-07,12,4,99.27,1191.24,88.28,1102.96,Travel Agent,PayPal,1
HB_10269,GUEST_1662,Female,25,Hotel,Barcelona,Apartment,2024-09-12,2024-10-20,2024-10-27,7,4,297.66,2083.62,343.0,1740.62,Phone,Credit Card,4
HB_10270,GUEST_3961,Male,80,Hotel,New York,Double,2023-12-07,2024-01-11,2024-01-13,2,5,152.94,305.88,28.48,277.4,Travel Agent,Bank Transfer,2
HB_10271,GUEST_7336,Female,19,Airbnb,Dubai,Studio,2023-10-05,2023-10-11,2023-10-15,4,1,144.53,578.12,20.29,557.83,Phone,Bank Transfer,5
HB_10272,GUEST_9729,Female,54,Airbnb,Dubai,Studio,2025-04-17,2025-05-05,2025-05-07,2,5,199.33,398.66,75.03,323.63,Phone,Credit Card,1
HB_10273,GUEST_2360,Male,68,Hotel,Dubai,Studio,2024-11-05,2024-12-02,2024-12-03,1,4,426.45,426.45,15.14,411.31,Phone,Credit Card,5
HB_10274,GUEST_4878,Male,49,Airbnb,Tokyo,Studio,2023-09-25,2023-10-22,2023-11-02,11,4,388.34,4271.74,142.14,4129.6,App,PayPal,4
HB_10275,GUEST_3888,Female,57,Airbnb,London,Single,2025-01-30,2025-02-11,2025-02-16,5,1,482.14,2410.7,204.6,2206.1,App,PayPal,2
HB_10276,GUEST_7704,Female,64,Airbnb,Tokyo,Apartment,2024-04-15,2024-04-27,2024-05-03,6,4,466.35,2798.1,120.19,2677.91,App,PayPal,1
HB_10277,GUEST_2565,Female,75,Hotel,Tokyo,Double,2024-12-01,2025-01-23,2025-01-31,8,2,147.25,1178.0,76.5,1101.5,Website,Bank Transfer,5
HB_10278,GUEST_5077,Female,44,Hotel,Paris,Double,2023-07-31,2023-08-21,2023-09-01,11,5,347.11,3818.21,651.45,3166.76,App,Credit Card,2
HB_10279,GUEST_7273,Female,27,Hotel,Paris,Suite,2023-11-06,2023-11-08,2023-11-21,13,1,246.17,3200.21,60.67,3139.54,Travel Agent,PayPal,3
HB_10280,GUEST_4063,Male,21,Hotel,New York,Apartment,2024-10-06,2024-10-21,2024-11-02,12,1,353.9,4246.8,768.65,3478.15,Travel Agent,Credit Card,4
HB_10281,GUEST_6478,Male,55,Airbnb,New York,Apartment,2025-05-11,2025-05-14,2025-05-22,8,1,314.51,2516.08,91.71,2424.37,Travel Agent,PayPal,2
HB_10282,GUEST_6414,Female,40,Airbnb,Barcelona,Studio,2024-06-21,2024-07-23,2024-08-02,10,4,471.78,4717.8,339.21,4378.59,Travel Agent,Bank Transfer,3
HB_10283,GUEST_7313,Female,36,Airbnb,Barcelona,Apartment,2025-02-24,2025-04-02,2025-04-03,1,2,335.87,335.87,53.37,282.5,App,Bank Transfer,3
HB_10284,GUEST_4433,Male,51,Hotel,Paris,Apartment,2025-05-09,2025-06-13,2025-06-16,3,2,97.16,291.48,31.52,259.96,Website,Credit Card,5
HB_10285,GUEST_6365,Female,80,Airbnb,Dubai,Suite,2024-09-15,2024-11-14,2024-11-23,9,5,285.44,2568.96,387.17,2181.79,Phone,Bank Transfer,4
HB_10286,GUEST_2019,Male,67,Airbnb,Paris,Single,2024-08-03,2024-09-15,2024-09-25,10,3,221.97,2219.7,59.3,2160.4,App,PayPal,4
HB_10287,GUEST_4805,Male,48,Airbnb,Barcelona,Single,2024-05-07,2024-05-13,2024-05-26,13,1,205.22,2667.86,332.13,2335.73,Travel Agent,PayPal,2
HB_10288,GUEST_9509,Male,36,Airbnb,London,Studio,2023-10-08,2023-10-21,2023-10-29,8,3,379.5,3036.0,100.49,2935.51,App,PayPal,5
HB_10289,GUEST_4628,Male,71,Airbnb,Paris,Apartment,2024-03-09,2024-04-20,2024-04-26,6,2,75.11,450.66,33.37,417.29,Website,Credit Card,5
HB_10290,GUEST_8097,Female,57,Airbnb,Paris,Apartment,2023-11-18,2023-12-19,2023-12-22,3,3,207.89,623.67,95.25,528.42,Travel Agent,Credit Card,1
HB_10291,GUEST_6014,Male,66,Hotel,Dubai,Single,2023-07-11,2023-08-22,2023-08-24,2,2,374.62,749.24,6.68,742.56,App,PayPal,3
HB_10292,GUEST_9505,Female,55,Hotel,Sydney,Studio,2025-05-21,2025-06-21,2025-06-25,4,3,113.54,454.16,70.89,383.27,App,PayPal,4
HB_10293,GUEST_7266,Female,54,Hotel,Dubai,Double,2024-01-12,2024-03-04,2024-03-05,1,4,246.69,246.69,40.25,206.44,Website,PayPal,4
HB_10294,GUEST_9505,Female,39,Airbnb,London,Single,2024-05-06,2024-05-26,2024-05-31,5,5,58.92,294.6,11.34,283.26,Website,Bank Transfer,5
HB_10295,GUEST_6797,Male,22,Airbnb,Dubai,Suite,2024-07-17,2024-09-06,2024-09-18,12,2,492.21,5906.52,38.67,5867.85,Phone,PayPal,2
HB_10296,GUEST_7174,Male,21,Airbnb,London,Double,2023-06-17,2023-07-28,2023-08-04,7,2,396.22,2773.54,546.84,2226.7,Travel Agent,Credit Card,3
HB_10297,GUEST_4713,Male,45,Airbnb,New York,Apartment,2025-02-24,2025-03-09,2025-03-10,1,5,303.24,303.24,43.39,259.85,Website,Credit Card,3
HB_10298,GUEST_7971,Male,19,Airbnb,New York,Apartment,2024-11-01,2024-12-21,2024-12-27,6,5,457.15,2742.9,233.66,2509.24,App,Credit Card,1
HB_10299,GUEST_8875,Male,32,Hotel,Barcelona,Suite,2023-07-18,2023-09-13,2023-09-14,1,2,88.78,88.78,10.17,78.61,Phone,Bank Transfer,4
HB_10300,GUEST_7111,Female,39,Airbnb,Barcelona,Double,2024-01-03,2024-02-24,2024-03-04,9,1,120.07,1080.63,41.56,1039.07,App,Bank Transfer,3
HB_10301,GUEST_1055,Female,57,Airbnb,New York,Single,2024-02-12,2024-03-23,2024-03-29,6,1,255.38,1532.28,105.34,1426.94,Website,Bank Transfer,4
HB_10302,GUEST_4022,Male,48,Airbnb,Sydney,Apartment,2025-03-04,2025-04-17,2025-05-01,14,3,295.46,4136.44,460.21,3676.23,App,Bank Transfer,1
HB_10303,GUEST_8507,Male,56,Hotel,London,Suite,2024-07-03,2024-08-09,2024-08-17,8,1,335.65,2685.2,152.36,2532.84,App,PayPal,2
HB_10304,GUEST_7800,Female,27,Airbnb,New York,Double,2023-12-03,2023-12-26,2023-12-30,4,5,185.26,741.04,88.66,652.38,Travel Agent,Bank Transfer,1
HB_10305,GUEST_2816,Female,75,Airbnb,New York,Double,2024-12-19,2025-01-10,2025-01-14,4,2,295.04,1180.16,225.09,955.07,Travel Agent,Bank Transfer,3
HB_10306,GUEST_3431,Male,74,Airbnb,Paris,Studio,2025-04-11,2025-05-12,2025-05-16,4,1,128.56,514.24,94.48,419.76,Travel Agent,PayPal,1
HB_10307,GUEST_5547,Male,59,Hotel,New York,Single,2024-09-23,2024-10-12,2024-10-16,4,1,69.65,278.6,8.79,269.81,Website,Bank Transfer,5
HB_10308,GUEST_9233,Female,64,Airbnb,London,Suite,2024-11-24,2024-12-13,2024-12-27,14,2,326.14,4565.96,862.01,3703.95,App,Bank Transfer,4
HB_10309,GUEST_1343,Male,39,Airbnb,New York,Double,2023-10-21,2023-12-04,2023-12-14,10,3,384.49,3844.9,235.71,3609.19,Website,Credit Card,5
HB_10310,GUEST_8394,Male,37,Hotel,New York,Suite,2024-10-08,2024-10-24,2024-11-05,12,1,430.89,5170.68,122.29,5048.39,Website,Bank Transfer,4
HB_10311,GUEST_4501,Female,51,Hotel,Paris,Studio,2024-09-08,2024-09-23,2024-10-06,13,3,253.61,3296.93,435.07,2861.86,Phone,PayPal,5
HB_10312,GUEST_5849,Male,35,Hotel,Barcelona,Suite,2023-10-27,2023-12-20,2023-12-30,10,2,91.81,918.1,17.55,900.55,App,PayPal,1
HB_10313,GUEST_1069,Male,68,Airbnb,Dubai,Single,2024-10-07,2024-11-20,2024-11-24,4,2,365.13,1460.52,129.55,1330.97,Travel Agent,Bank Transfer,4
HB_10314,GUEST_6344,Female,24,Hotel,Dubai,Suite,2025-01-25,2025-02-23,2025-03-08,13,3,361.31,4697.03,860.06,3836.97,App,Bank Transfer,1
HB_10315,GUEST_6411,Female,40,Airbnb,London,Single,2024-03-23,2024-04-05,2024-04-07,2,1,302.16,604.32,47.59,556.73,App,PayPal,4
